Date,Materials,Energy,Financial,Industrial,Technology,Consumer Staples,Utilities,Health Care,Consumer Discretionary,S&P 500,13w yield,2y yield,30y yield,VIX
1998-12-22,11.776805877685547,12.034071922302246,11.425532341003418,14.745359420776367,24.06437110900879,14.558568954467773,12.181782722473145,17.233095169067383,18.9951114654541,1203.5699462890625,4.409999847412109,4.690000057220459,5.127999782562256,22.780000686645508
1998-12-23,11.900498390197754,12.284614562988281,11.59400749206543,15.002653121948242,24.6392765045166,14.910513877868652,12.130727767944336,17.62034797668457,19.076692581176758,1228.5400390625,4.460000038146973,4.781000137329102,5.199999809265137,20.209999084472656
1998-12-24,12.174375534057617,12.21996021270752,11.67058277130127,15.200587272644043,24.5454158782959,14.884764671325684,12.354073524475098,17.72792625427246,19.42629623413086,1226.27001953125,4.449999809265137,4.8460001945495605,5.214000225067139,21.479999542236328
1998-12-28,12.06835651397705,12.155301094055176,11.51742935180664,15.279754638671875,24.615816116333008,14.798916816711426,12.290261268615723,17.469757080078125,19.251489639282227,1225.489990234375,4.449999809265137,4.769000053405762,5.160999774932861,23.5
1998-12-29,12.289225578308105,12.276533126831055,11.63995361328125,15.49747085571289,24.686220169067383,15.125116348266602,12.494458198547363,17.857013702392578,19.67101287841797,1241.81005859375,4.480000019073486,4.701000213623047,5.118000030517578,22.18000030517578
1998-12-30,12.253890037536621,12.09065055847168,11.59400749206543,15.428194999694824,24.59234619140625,15.030695915222168,12.392359733581543,17.706405639648438,19.507862091064453,1231.9300537109375,4.429999828338623,4.642000198364258,5.085999965667725,23.34000015258789
1998-12-31,12.395245552062988,12.074483871459961,11.486796379089355,15.556852340698242,24.49848175048828,14.919100761413574,12.347685813903809,17.900047302246094,19.484561920166016,1229.22998046875,4.349999904632568,4.638000011444092,5.084000110626221,24.420000076293945
1999-01-04,12.245054244995117,12.066407203674316,11.486796379089355,15.339128494262695,24.780073165893555,14.798916816711426,12.149872779846191,17.857013702392578,19.36802101135254,1228.0999755859375,4.369999885559082,4.677000045776367,5.146999835968018,26.170000076293945
1999-01-05,12.545438766479492,12.001742362976074,11.59400749206543,15.655811309814453,25.413652420043945,14.910513877868652,12.296646118164062,18.13670539855957,19.694324493408203,1244.780029296875,4.369999885559082,4.729000091552734,5.202000141143799,24.459999084472656
1999-01-06,12.766305923461914,12.3977632522583,11.961583137512207,15.992280960083008,26.164569854736328,15.090781211853027,12.424273490905762,18.437902450561523,20.253690719604492,1272.3399658203125,4.369999885559082,4.7210001945495605,5.166999816894531,23.34000015258789
1999-01-07,12.669134140014648,12.341191291809082,12.145371437072754,15.853729248046875,26.082441329956055,14.919100761413574,12.379597663879395,18.351848602294922,20.230382919311523,1269.72998046875,4.309999942779541,4.764999866485596,5.21999979019165,24.3700008392334
1999-01-08,13.102025985717773,12.3977632522583,12.221952438354492,15.97248649597168,26.18804359436035,14.859016418457031,12.44979190826416,18.577747344970703,20.253690719604492,1275.0899658203125,4.360000133514404,4.8420000076293945,5.25600004196167,23.280000686645508
1999-01-11,13.128538131713867,12.16339111328125,12.038163185119629,15.8240385055542,26.4461612701416,14.558568954467773,12.117969512939453,18.62077522277832,20.1488094329834,1263.8800048828125,4.389999866485596,4.874000072479248,5.269999980926514,25.459999084472656
1999-01-12,12.792813301086426,11.977499961853027,11.701215744018555,15.636013984680176,25.730443954467773,14.446972846984863,12.124347686767578,18.545475006103516,19.624399185180664,1239.510009765625,4.360000133514404,4.809999942779541,5.2220001220703125,28.100000381469727
1999-01-13,12.510096549987793,11.799698829650879,11.54805850982666,15.240164756774902,25.718711853027344,14.472731590270996,12.207301139831543,18.37336540222168,19.717622756958008,1234.4000244140625,4.340000152587891,4.7210001945495605,5.145999908447266,30.110000610351562
1999-01-14,12.298064231872559,11.573402404785156,11.257061004638672,15.1708984375,25.36672019958496,14.198041915893555,12.0031099319458,18.22275161743164,19.27480125427246,1212.18994140625,4.309999942779541,4.613999843597412,5.059999942779541,32.97999954223633
1999-01-15,12.483592987060547,11.751202583312988,11.578689575195312,15.428194999694824,26.11763572692871,14.352546691894531,12.06053638458252,18.470178604125977,19.519515991210938,1243.260009765625,4.320000171661377,4.669000148773193,5.110000133514404,29.239999771118164
1999-01-19,12.253890037536621,11.751202583312988,11.51742935180664,15.398515701293945,27.02107810974121,14.189456939697266,12.46893310546875,18.997278213500977,19.507862091064453,1252.0,4.28000020980835,4.701000213623047,5.133999824523926,29.239999771118164
1999-01-20,12.20971393585205,11.65422248840332,11.601663589477539,15.329233169555664,27.267478942871094,14.232383728027344,12.417886734008789,19.104846954345703,19.834163665771484,1256.6199951171875,4.289999961853027,4.744999885559082,5.169000148773193,28.600000381469727
1999-01-21,12.156702995300293,11.751202583312988,11.394902229309082,15.200587272644043,26.563495635986328,14.017773628234863,12.373215675354004,18.437902450561523,19.647708892822266,1235.1600341796875,4.210000038146973,4.689000129699707,5.144000053405762,30.920000076293945
1999-01-22,11.918171882629395,11.686549186706543,11.318329811096191,14.903697967529297,26.09416961669922,13.949100494384766,12.456172943115234,18.36260414123535,19.740936279296875,1225.18994140625,4.25,4.629000186920166,5.081999778747559,31.950000762939453
